"","latitude","longitude","site_arrive_date","site_arrive_time","site_depart_date","site_depart_time","site","observer_name","project_org","lifestage","count","notes","disposition","species"
"297",60.56,-150.69296,2022-08-10,14:01:00,2022-08-10,14:55:00,"Moose River Trib 1.4","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"298",60.56,-150.69296,2022-08-10,14:01:00,2022-08-10,14:55:00,"Moose River Trib 1.4","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"299",60.56,-150.69296,2022-08-10,14:01:00,2022-08-10,14:55:00,"Moose River Trib 1.4","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"300",60.56,-150.69296,2022-08-10,14:01:00,2022-08-10,14:55:00,"Moose River Trib 1.4","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"301",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"302",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"303",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"304",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"305",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"306",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF",NA,1,"no photos","ID'ed and Released","ninespine stickleback"
"307",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF",NA,3,"no photos","ID'ed and Released","ninespine stickleback"
"308",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF",NA,1,"no photos","ID'ed and Released","sculpin-unspecified"
"309",60.45829,-150.8764,2022-08-12,14:30:00,2022-08-12,15:40:00,"KNWR Trib 1","Burke Haywood","KWF",NA,1,"no photos","ID'ed and Released","sculpin-unspecified"
"310",60.575217,-151.150814,2022-08-13,11:40:00,2022-08-13,12:45:00,"Beaver Creek Trib 1.3","Benjamin Meyer","TU","parr",1,"1974-1975","ID'ed and Released","coho salmon"
"311",60.575217,-151.150814,2022-08-13,11:40:00,2022-08-13,12:45:00,"Beaver Creek Trib 1.3","Benjamin Meyer","TU","parr",1,"1976-1977","ID'ed and Released","coho salmon"
"312",60.575217,-151.150814,2022-08-13,11:40:00,2022-08-13,12:45:00,"Beaver Creek Trib 1.3","Benjamin Meyer","TU","parr",1,"1978-1979","ID'ed and Released","coho salmon"
"313",60.575217,-151.150814,2022-08-13,11:40:00,2022-08-13,12:45:00,"Beaver Creek Trib 1.3","Benjamin Meyer","TU","parr",1,"1980-1981","ID'ed and Released","coho salmon"
"314",60.575217,-151.150814,2022-08-13,11:40:00,2022-08-13,12:45:00,"Beaver Creek Trib 1.3","Benjamin Meyer","TU","parr",1,"1982-1983","ID'ed and Released","coho salmon"
"315",60.575217,-151.150814,2022-08-13,11:40:00,2022-08-13,12:45:00,"Beaver Creek Trib 1.3","Benjamin Meyer","TU","parr",1,"1984-1985","ID'ed and Released","coho salmon"
"316",60.56,-150.69296,2022-08-27,11:35:00,2022-08-27,14:30:00,"Moose River Trib 1.4","Benjamin Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"317",60.56,-150.69296,2022-08-27,11:35:00,2022-08-27,14:30:00,"Moose River Trib 1.4","Benjamin Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"318",60.56,-150.69296,2022-08-27,11:35:00,2022-08-27,14:30:00,"Moose River Trib 1.4","Benjamin Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"319",60.56,-150.69296,2022-08-27,11:35:00,2022-08-27,14:30:00,"Moose River Trib 1.4","Benjamin Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"320",60.56,-150.69296,2022-08-27,11:35:00,2022-08-27,14:30:00,"Moose River Trib 1.4","Benjamin Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"321",60.54188,-150.9276,2022-08-27,11:40:00,2022-08-27,14:00:00,"soldotna_creek2","Dave Atcheson","TU","not recorded",35,"NULL","ID'ed and Released","stickleback-unspecified"
"322",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",2,"NULL","ID'ed and Released","coho salmon"
"323",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"324",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"325",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"326",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"327",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"328",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"329",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"330",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"331",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"332",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","parr",1,"NULL","ID'ed and Released","coho salmon"
"333",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"334",60.56302,-150.69737,2022-08-27,12:15:00,2022-08-27,13:30:00,"Moose River Trib 1.3","Benjamn Meyer","TU","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"335",60.617139,-151.092254,2023-06-01,10:45:00,2023-06-01,13:30:00,"Beaver Creek MT #10","Benjamin Meyer","KWF",NA,1,"Total length on photo in solocater","ID'ed and Released","ninespine stickleback"
"336",60.617139,-151.092254,2023-06-01,10:45:00,2023-06-01,13:30:00,"Beaver Creek MT #10","Benjamin Meyer","KWF",NA,5,"NULL","ID'ed and Released","ninespine stickleback"
"337",60.558075,-150.691734,2023-07-11,11:25:00,2023-07-11,14:25:00,"Moose River Trib 1.5","Benjamin Meyer","KWF","parr",5,"NULL","ID'ed and Released","coho salmon"
"338",60.558075,-150.691734,2023-07-11,11:25:00,2023-07-11,14:25:00,"Moose River Trib 1.5","Benjamin Meyer","KWF","juvenile",3,"NULL","ID'ed and Released","Dolly Varden"
"339",60.558075,-150.691734,2023-07-11,11:25:00,2023-07-11,14:25:00,"Moose River Trib 1.5","Benjamin Meyer","KWF","parr",1,"Probably coho, but had trouble identifying right awau","ID'ed and Released","coho salmon"
"340",60.518324,-150.865283,2023-07-15,11:30:00,2023-07-16,12:00:00,"Unnamed Kenai Trib 1.1","Benjamin Meyer","KWF","juvenile",1,"1689379200","ID'ed and Released","Dolly Varden"
"341",60.518324,-150.865283,2023-07-15,11:30:00,2023-07-16,12:00:00,"Unnamed Kenai Trib 1.1","Benjamin Meyer","KWF","parr",1,"1689379200","ID'ed and Released","coho salmon"
"342",60.518324,-150.865283,2023-07-15,11:30:00,2023-07-16,12:00:00,"Unnamed Kenai Trib 1.1","Benjamin Meyer","KWF","juvenile",2,"1689465600","ID'ed and Released","Dolly Varden"
"343",60.518324,-150.865283,2023-07-15,11:30:00,2023-07-16,12:00:00,"Unnamed Kenai Trib 1.1","Benjamin Meyer","KWF","parr",2,"1689465600","ID'ed and Released","coho salmon"
"344",60.518324,-150.865283,2023-07-15,11:30:00,2023-07-16,12:00:00,"Unnamed Kenai Trib 1.1","Benjamin Meyer","KWF","juvenile",15,"Average","ID'ed and Released","Dolly Varden"
"345",60.518324,-150.865283,2023-07-15,11:30:00,2023-07-16,12:00:00,"Unnamed Kenai Trib 1.1","Benjamin Meyer","KWF","parr",4,"Average","ID'ed and Released","coho salmon"
"346",60.51828,-150.86191,2023-07-15,12:00:00,2023-07-15,13:40:00,"Unnamed Kenai Trib 1.2","Benjamin Meyer","KWF","parr",2,"2 coho","ID'ed and Released","coho salmon"
"347",60.51828,-150.86191,2023-07-15,12:00:00,2023-07-15,13:40:00,"Unnamed Kenai Trib 1.2","Benjamin Meyer","KWF","parr",2,"2 coho","ID'ed and Released","coho salmon"
"348",60.51828,-150.86191,2023-07-15,12:00:00,2023-07-15,13:40:00,"Unnamed Kenai Trib 1.2","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"349",60.56958,-151.19272,2023-07-14,10:40:00,2023-07-14,14:30:00,"Candlelight - Downstream","Benjamin Meyer","KWF","unknown",1,"Non-native","ID'ed and Released","Alaska blackfish"
"350",60.535273,-150.9913,2023-07-24,11:12:00,2023-07-24,14:50:00,"East Mackey Lake","Benjamin Meyer","KWF","juvenile",10,"Bucket","ID'ed and Released","stickleback-unspecified"
"351",60.535273,-150.9913,2023-07-24,11:12:00,2023-07-24,14:50:00,"East Mackey Lake","Benjamin Meyer","KWF","juvenile",30,"Bucket","ID'ed and Released","stickleback-unspecified"
"352",60.535273,-150.9913,2023-07-24,11:12:00,2023-07-24,14:50:00,"East Mackey Lake","Benjamin Meyer","KWF","juvenile",24,"NULL","ID'ed and Released","stickleback-unspecified"
"353",60.535273,-150.9913,2023-07-24,11:12:00,2023-07-24,14:50:00,"East Mackey Lake","Benjamin Meyer","KWF","juvenile",35,"NULL","ID'ed and Released","stickleback-unspecified"
"354",60.527702,-150.984574,2023-07-24,11:41:00,2023-07-24,13:35:00,"Dolly Varden Way - Upstream","Benjamin Meyer","KWF","juvenile",8,"NULL","ID'ed and Released","stickleback-unspecified"
"355",60.527702,-150.984574,2023-07-24,11:41:00,2023-07-24,13:35:00,"Dolly Varden Way - Upstream","Benjamin Meyer","KWF","parr",2,"Bucket","ID'ed and Released","coho salmon"
"356",60.52771,-150.984454,2023-07-24,11:40:00,2023-07-25,13:40:00,"Dolly Varden Way - Downstream","Benjamin Meyer","KWF","juvenile",20,"1690243200","ID'ed and Released","stickleback-unspecified"
"357",60.530884,-150.971561,2023-07-24,12:20:00,2023-07-25,15:30:00,"Derks Lake Outlet","Benjamin Meyer","KWF","parr",1,"Ziploc bag","ID'ed and Released","coho salmon"
"358",60.530884,-150.971561,2023-07-24,12:20:00,2023-07-25,15:30:00,"Derks Lake Outlet","Benjamin Meyer","KWF","juvenile",40,"NULL","ID'ed and Released","stickleback-unspecified"
"359",60.530884,-150.971561,2023-07-24,12:20:00,2023-07-25,15:30:00,"Derks Lake Outlet","Benjamin Meyer","KWF","parr",1,"Ziploc bag","ID'ed and Released","coho salmon"
"360",60.530884,-150.971561,2023-07-24,12:20:00,2023-07-25,15:30:00,"Derks Lake Outlet","Benjamin Meyer","KWF","juvenile",120,"NULL","ID'ed and Released","stickleback-unspecified"
"361",60.559184,-150.918389,2023-07-28,13:30:00,2023-07-28,15:00:00,"Tree Lake","Benjamin Meyer","KWF","parr",1,"approx 2 year old","ID'ed and Released","coho salmon"
"362",60.559184,-150.918389,2023-07-28,13:30:00,2023-07-28,15:00:00,"Tree Lake","Benjamin Meyer","KWF","juvenile",75,"NULL","ID'ed and Released","stickleback-unspecified"
"363",60.555804,-150.922823,2023-07-28,12:35:00,2023-07-28,15:30:00,"Upper Soldotna Creek 1","Benjamin Meyer","KWF","juvenile",1,"Event 1","ID'ed and Released","stickleback-unspecified"
"364",60.555804,-150.922823,2023-07-28,12:35:00,2023-07-28,15:30:00,"Upper Soldotna Creek 1","Benjamin Meyer","KWF","parr",1,"Event 2","ID'ed and Released","coho salmon"
"365",60.555804,-150.922823,2023-07-28,12:35:00,2023-07-28,15:30:00,"Upper Soldotna Creek 1","Benjamin Meyer","KWF","parr",14,"Event 2; several pictures","ID'ed and Released","coho salmon"
"366",60.555804,-150.922823,2023-07-28,12:35:00,2023-07-28,15:30:00,"Upper Soldotna Creek 1","Benjamin Meyer","KWF","juvenile",5,"Event 2","ID'ed and Released","Dolly Varden"
"367",60.555804,-150.922823,2023-07-28,12:35:00,2023-07-28,15:30:00,"Upper Soldotna Creek 1","Benjamin Meyer","KWF","juvenile",36,"Event 2","ID'ed and Released","stickleback-unspecified"
"368",60.555804,-150.922823,2023-07-28,12:35:00,2023-07-28,15:30:00,"Upper Soldotna Creek 1","Benjamin Meyer","KWF","parr",1,"Event 2","ID'ed and Released","coho salmon"
"369",60.525146,-151.002331,2023-07-24,10:25:00,2023-07-25,14:20:00,"Mackey Lakes Crossing - Upstream","Benjamin Meyer","KWF","juvenile",28,"Event 2; no photo","ID'ed and Released","stickleback-unspecified"
"370",60.483352,-151.057714,2023-08-07,10:31:00,2023-08-07,11:42:00,"Lower Soldotna Creek","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"371",60.483352,-151.057714,2023-08-07,10:31:00,2023-08-07,11:42:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Chinook salmon"
"372",60.483352,-151.057714,2023-08-07,10:31:00,2023-08-07,11:42:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","juvenile",1,"est. size","ID'ed and Released","Chinook salmon"
"373",60.483352,-151.057714,2023-08-07,10:31:00,2023-08-07,11:42:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","parr",2,"est. size","ID'ed and Released","coho salmon"
"374",60.483352,-151.057714,2023-08-07,10:31:00,2023-08-07,11:42:00,"Lower Soldotna Creek","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","sculpin-unspecified"
"375",60.483352,-151.057714,2023-08-07,10:31:00,2023-08-07,11:42:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","parr",4,"est. size","ID'ed and Released","coho salmon"
"376",60.565602,-151.221296,2023-08-08,12:36:00,2023-08-09,10:50:00,"WalMart Creek","Benjamin Meyer","KWF","juvenile",2,"2 fish found dead in trap; possibly coho","ID'ed and Released","salmonid, unspecified"
"377",60.565602,-151.221296,2023-08-08,12:36:00,2023-08-09,10:50:00,"WalMart Creek","Benjamin Meyer","KWF","juvenile",2,"NULL","ID'ed and Released","Alaska blackfish"
"378",60.565602,-151.221296,2023-08-08,12:36:00,2023-08-09,10:50:00,"WalMart Creek","Benjamin Meyer","KWF","parr",6,"NULL","ID'ed and Released","Alaska blackfish"
"379",60.483352,-151.057714,2023-06-22,10:31:00,2023-06-22,02:20:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",16,"NULL","ID'ed and Released","coho salmon"
"380",60.483352,-151.057714,2023-06-22,10:31:00,2023-06-22,02:20:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"381",60.483352,-151.057714,2023-06-22,10:31:00,2023-06-22,02:20:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",16,"NULL","ID'ed and Released","sculpin-unspecified"
"382",60.483352,-151.057714,2023-06-22,10:31:00,2023-06-22,02:20:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",10,"NULL","ID'ed and Released","coho salmon"
"383",60.483352,-151.057714,2023-06-29,10:30:00,2023-06-29,02:30:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",15,"NULL","ID'ed and Released","coho salmon"
"384",60.483352,-151.057714,2023-06-29,10:30:00,2023-06-29,02:30:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",10,"NULL","ID'ed and Released","sculpin-unspecified"
"385",60.483352,-151.057714,2023-06-29,10:30:00,2023-06-29,02:30:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"386",60.483352,-151.057714,2023-06-29,10:30:00,2023-06-29,02:30:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","threespine stickleback"
"387",60.483352,-151.057714,2023-07-13,10:32:00,2023-07-13,02:07:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","parr",13,"NULL","ID'ed and Released","coho salmon"
"388",60.483352,-151.057714,2023-07-13,10:32:00,2023-07-13,02:07:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF",NA,3,"NULL","ID'ed and Released","sculpin-unspecified"
"389",60.483352,-151.057714,2023-07-13,10:32:00,2023-07-13,02:07:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","Chinook salmon"
"390",60.483352,-151.057714,2023-07-20,10:05:00,2023-07-20,02:08:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",15,"NULL","ID'ed and Released","coho salmon"
"391",60.483352,-151.057714,2023-07-20,10:05:00,2023-07-20,02:08:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",9,"NULL","ID'ed and Released","sculpin-unspecified"
"392",60.483352,-151.057714,2023-07-20,10:05:00,2023-07-20,02:08:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"393",60.483352,-151.057714,2023-07-20,10:05:00,2023-07-20,02:08:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","stickleback-unspecified"
"394",60.483352,-151.057714,2023-07-27,10:45:00,2023-07-27,02:10:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","Chinook salmon"
"395",60.483352,-151.057714,2023-07-27,10:45:00,2023-07-27,02:10:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","parr",17,"NULL","ID'ed and Released","coho salmon"
"396",60.483352,-151.057714,2023-07-27,10:45:00,2023-07-27,02:10:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",5,"NULL","ID'ed and Released","sculpin-unspecified"
"397",60.483352,-151.057714,2023-07-27,10:45:00,2023-07-27,02:10:00,"Soldotna Creek Mouth","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"398",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"399",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","juvenile",2,"NULL","ID'ed and Released","rainbow trout"
"400",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF",NA,4,"NULL","ID'ed and Released","stickleback-unspecified"
"401",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","juvenile",3,"NULL","ID'ed and Released","rainbow trout"
"402",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"403",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"404",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"405",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF",NA,135,"estimated count","ID'ed and Released","stickleback-unspecified"
"406",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"407",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"408",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"409",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF",NA,15,"NULL","ID'ed and Released","stickleback-unspecified"
"410",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"411",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF",NA,4,"NULL","ID'ed and Released","stickleback-unspecified"
"412",60.525225,-151.00211,2023-08-25,12:15:00,2023-08-25,03:50:00,"Mackey Lakes Culvet - Downstream","Benjamin Meyer","KWF",NA,20,"NULL","ID'ed and Released","stickleback-unspecified"
"413",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF","parr",1,"Age 1","ID'ed and Released","coho salmon"
"414",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"415",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"416",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"417",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF","parr",2,"2 coho","ID'ed and Released","coho salmon"
"418",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"419",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF","parr",2,"2 coho","ID'ed and Released","coho salmon"
"420",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"421",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF",NA,15,"NULL","ID'ed and Released","stickleback-unspecified"
"422",60.556954,-150.999102,2023-08-25,01:00:00,2023-08-25,02:35:00,"Savena Lake Trib","Benjamin Meyer","KWF","parr",3,"NULL","ID'ed and Released","coho salmon"
"423",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF",NA,65,"estimate","ID'ed and Released","stickleback-unspecified"
"424",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF","parr",1,"prob age 2, two photos. estimated fork length.","ID'ed and Released","coho salmon"
"425",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF",NA,70,"NULL","ID'ed and Released","stickleback-unspecified"
"426",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF","parr",1,"2 photos. estimated fork length.","ID'ed and Released","coho salmon"
"427",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF",NA,15,"NULL","ID'ed and Released","stickleback-unspecified"
"428",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF","parr",1,"2 photos. estimated fork length.","ID'ed and Released","coho salmon"
"429",60.523376,-151.007324,2023-08-25,11:38:00,2023-08-26,11:45:00,"West Mackey Lake","Benjamin Meyer","KWF",NA,50,"NULL","ID'ed and Released","stickleback-unspecified"
"430",60.640639,-151.084047,2023-09-06,13:07:00,2023-09-06,14:10:00,"West Fork Beaver Creek Bridge - Upstream","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"431",60.640639,-151.084047,2023-09-06,13:07:00,2023-09-06,14:10:00,"West Fork Beaver Creek Bridge - Upstream","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"432",60.640639,-151.084047,2023-09-06,13:07:00,2023-09-06,14:10:00,"West Fork Beaver Creek Bridge - Upstream","Benjamin Meyer","KWF","parr",1,"2 photos of same fish; smolting?","ID'ed and Released","coho salmon"
"433",60.642345,-149.493959,2023-09-04,09:05:00,2023-09-04,16:05:00,"Summit Lake Outlet","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"434",60.642345,-149.493959,2023-09-04,09:05:00,2023-09-04,16:05:00,"Summit Lake Outlet","Benjamin Meyer","KWF",NA,1,"NULL","ID'ed and Released","stickleback-unspecified"
"435",60.642345,-149.493959,2023-09-04,09:05:00,2023-09-04,16:05:00,"Summit Lake Outlet","Benjamin Meyer","KWF","juvenile",1,"Lake trout? 3 photos","ID'ed and Released","rainbow trout"
"436",60.642345,-149.493959,2023-09-04,09:05:00,2023-09-04,16:05:00,"Summit Lake Outlet","Benjamin Meyer","KWF","juvenile",3,"Lake trout? 2 photos","ID'ed and Released","rainbow trout"
"437",60.559255,-150.745044,2023-09-05,12:00:00,2023-09-05,02:30:00,"Moose River Trib 2.1","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"438",60.559255,-150.745044,2023-09-05,12:00:00,2023-09-05,02:30:00,"Moose River Trib 2.1","Benjamin Meyer","KWF","parr",1,"1 photo","ID'ed and Released","coho salmon"
"439",60.559255,-150.745044,2023-09-05,12:00:00,2023-09-05,02:30:00,"Moose River Trib 2.1","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"440",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","juvenile",1,"Event 1","ID'ed and Released","Dolly Varden"
